538288,1276112
1573292,1182309
135410,734415
357643,713723
1487177,862441
643415,1328215
631770,779043
1433467,1474088
651396,978869
854355,1634881
1176621,421969
1675464,1427530
306380,1100766
1163548,1072850
528971,969276
1060351,216436
1133615,948769
159701,159702
484718,301327
799575,1694689
1196181,969383
1688981,1689705
1554191,1539304
756887,404514
1054088,741836
1501085,684550
877328,675160
675448,750598
180630,100247
1293018,260137
1460322,1328202
1589032,558030
102520,202975
175923,380450
1020511,1435035
848505,368244
593048,1257905
420490,884792
655334,1174466
929586,501459
1384549,522311
679520,610537
442506,1490962
870696,1050423
903852,824233
453478,1374582
581812,570554
765130,922846
130828,351945
1428255,1359396
80155,995814
635675,353330
1571835,1502806
626003,699081
1490962,1654687
803778,653368
483229,950257
539231,1507006
1532818,1663289
1414410,367501
1129036,267951
425745,238118
586563,1408082
359034,565970
1225355,1383073
1286598,1589753
285283,187403
863897,1144125
1602344,679579
1649085,903852
1311835,1047787
913277,1490875
1043837,1182245
1707347,1692149
633232,343408
632077,902728
704465,209215
635279,336466
608480,644223
1169922,1414951
853326,1623346
1034133,1209780
1301765,1074444
938150,977876
830945,1073485
938851,144021
1433509,228271
1130954,1490875
1171277,925711
1128144,527675
1336808,1078218
1598216,1485169
257044,1509946
1591495,831387
1572926,1472796
813885,202662
1554191,1538841
685022,1152810
1129589,1533120
183129,1634056
304570,207562
1478664,719397
1393081,857683
522971,1666335
315435,1181141
977593,1038383
602681,814160
1085897,500207
950417,309209
1701314,1052921
1480700,803658
1591495,583959
1439250,273471
528135,1163325
507937,221386
1390800,1172204
1309134,107619
186801,315233
1341100,1343097
312768,1267521
474294,1353357
718428,734063
1445296,879846
322579,1620324
373666,729415
657602,1143120
635675,1063576
773207,417368
774220,1449276
1281749,1131165
544810,1181141
421882,1162489
118629,791360
1190401,350490
523304,585246
871544,1033618
474294,1352302
1692356,1276200
374105,366813
532241,750066
1047949,704952
1670631,841776
941675,1148197
810892,1605043
1020972,844556
1705292,796474
176598,839826
444158,155844
1573380,1656711
1227655,258849
248105,858565
796407,1581067
360688,964057
1446729,1517539
1312980,890129
1393030,1549771
29486,1179647
1489726,448880
1681740,1633198
1077778,1676023
938041,797110
180287,1121056
698505,705964
1015068,1038827
1681740,1633105
1196081,853020
817816,281466
833192,185150
1191864,1213307
1274508,1427530
1189824,339895
1569415,977119
486774,493537
818712,1206661
1595721,1026495
837434,916288
989254,911580
1042155,523304
168241,483733
689491,1474076
1310248,980716
321012,617826
798640,407686
798071,1708964
1271945,1269981
577441,835564
1553698,892812
1588330,1074120
937655,296086
1667099,387507
915964,1482498
892772,1337995
967397,1238077
285178,289362
1604124,1152939
1478671,383983
472993,368244
475395,1617453
719680,268463
345811,108501
218254,131189
362119,1165421
121716,425745
1418775,295342
1261664,1573938
1308451,1387646
429149,1512320
440411,1576548
320602,294236
946202,1004039
1015068,1039387
977807,751603
359498,1256503
179780,671034
972450,1234746
197642,1135704
1090268,341722
1025126,863281
1142333,421691
529401,1351630
1593045,1602128
1343290,238525
973577,518799
1598621,1051401
1463501,1114012
1481450,1196440
101566,114828
954432,1625298
1025546,1637606
152480,819037
787251,1595804
1286889,1414410
1627603,119023
1183893,1588048
1558802,1559567
1543280,935262
331340,1427123
1690683,795090
1407124,898094
336181,1016425
629082,907937
1611598,325227
1650754,641043
1650754,641042
82191,1222043
362931,190399
1345154,1178785
1154423,914799
1186926,1706974
790424,863281
877746,577009
860388,860387
747658,511051
1415186,367501
1142333,421099
117073,1537357
1689424,1655474
399687,1127640
723058,1539793
529416,341652
1278020,295119
1159779,1086547
258819,1250488
869488,918530
1520912,1545120
707811,642757
191167,1113492
35944,1104794
641885,137152
988412,731598
364128,1282396
1328215,339713
345811,772341
1110537,1356440
150294,1190836
883063,1271084
1417015,1358630
666178,787583
627691,1027184
1119823,1039387
990560,1305523
1322241,548103
1636906,318098
755860,900043
475346,1634881
497277,871480
837100,1390406
568567,94537
537517,1626737
1659777,1257544
1114394,1451748
283749,149290
810311,1279641
736668,728397
1027982,1027476
1555664,890129
878438,941214
1522267,515190
367827,1129036
1512320,1343378
1580588,255868
1459964,910974
415477,1036221
1027982,1027929
769755,445747
1675464,1388175
1087116,1179905
825393,306878
1460165,910215
310056,1187500
1546480,211530
550144,488474
445676,216991
186526,315435
117162,1500597
1559318,1593045
1362578,1301651
511620,1166729
190763,865478
444158,1700391
769755,445676
1294463,1341610
1598216,1487843
523173,1675822
554727,1536051
1578085,574070
1399522,250342
1573292,875387
1437776,1063548
1343221,886906
938155,978869
1425433,1440570
1673528,1657879
1547400,958315
1429018,1090455
534477,1082961
443699,608352
510853,1390741
501521,166036
1521438,1491669
1480173,1535783
825851,781637
431463,1299194
394077,1011031
348825,324627
1572384,471391
900442,328202
1150392,1681093
437691,826557
905700,853020
131127,108317
194111,1066945
123379,149230
406242,1079815
576021,576043
1549831,1362883
1192062,779043
538139,281466
170966,1575764
815018,238851
851492,793334
203815,107654
490100,932220
1117946,1404897
1421008,170687
1426739,1157511
277557,1206405
490100,748095
441945,301448
1085129,1708632
836063,563929
949054,1328729
1027982,1028002
1711269,1035771
1034763,524420
818478,456451
1671556,1619769
1659129,301339
1060826,661337
1220363,694643
1102312,643257
497277,871822
59595,990659
1671556,800658
529325,1694220
858709,625530
1113178,636972
1141268,1465201
1556599,1137500
704952,307986
922269,477803
463942,190029
1240538,1115965
1209033,1285799
190017,376030
761290,115965
746617,1014069
814529,1378124
1046003,1614038
1651160,45552
240466,137943
209215,1095450
1398467,876459
988524,1290856
1314504,664120
1313474,504006
991267,1078892
289935,1495459
1672109,615648
854491,1026411
586652,816997
468692,997959
1549831,453974
719717,1362580
739213,1680915
229873,1262975
223654,462635
1379256,907420
1370523,509873
1116205,722385
1286598,1029259
1257289,1277254
1323415,749900
77529,114797
1291760,1291758
278760,304118
646362,1613892
62588,258680
878087,754850
1260236,1709625
186526,636232
1560843,181529
1217660,819748
1006236,1311766
1602344,771424
472644,574058
990890,1627609
416531,1356416
607955,1592848
1161352,198096
158232,1100881
1074069,399183
1237295,890049
1362499,862793
869205,1069741
1242158,925665
1136685,631649
416253,1619769
157274,627691
210344,248384
1478664,149278
642371,600085
1315939,363606
195906,249324
395905,931023
1587071,713723
620257,387751
1264091,1042155
918530,76826
1480549,554158
177401,1014069
1138731,221946
1034764,719397
285651,549177
1206777,1479649
629413,919600
368552,250342
846411,1211484
817096,903852
1566565,409906
258849,1542703
837845,1458366
866027,912574
671170,1354465
892793,164972
767259,756325
1354575,1373613
887713,159316
1650727,1277968
451399,1213729
728310,1020027
465623,930030
322259,219896
1220245,1706440
420594,726506
1165737,1166072
656522,649975
1048824,1629773
240466,1270190
1181090,1480056
872001,572624
959289,1123348
789130,890974
825727,1066082
990560,158470
664281,589902
1227508,181839
841606,410685
712116,630177
211161,470875
575691,582997
1536014,1359861
398884,250342
1337678,1697982
1516616,1399744
1129036,415084
1329857,1412405
762838,1026817
751094,1615496
1038865,706368
536913,891948
315774,1121967
1027982,1029530
1479355,686659
74150,411976
423810,806078
481318,1654601
1049551,1339058
538139,1630964
1618625,826407
509381,575691
795861,407751
1593966,410790
1660450,1530135
522311,384939
1210918,922155
1558836,1573256
691458,262844
210419,1689705
1192062,1100766
1421762,1355680
1537990,586652
1500672,910233
291881,436865
1230735,379488
1070166,1618625
1533043,634833
1267292,502243
1683606,339713
1626242,525659
289668,461908
1225439,382505
1698002,1665126
796323,1583400
607955,1626737
208753,625273
1428945,1633791
1341625,1606134
1651372,1525980
881667,927797
1007368,660578
90901,1585297
1359040,630249
1005013,198721
1141954,349890
1382459,1485698
755860,1442372
304833,582840
574867,1228139
1429419,191839
330870,1622600
916288,1097889
1013066,1373042
1175360,1139395
294111,1232160
502491,1108938
594691,290837
1389661,1702515
357643,635675
818712,1157073
698376,1382778
1675822,880557
1337493,209783
1558598,291626
1062496,819165
989154,603517
1702515,1175360
759678,795526
1700030,1400776
517676,1029033
236395,811246
1561338,317615
584767,1353250
201603,876459
219581,1440823
1186989,1584691
1093090,1096936
1311072,753724
799662,1622335
529401,378742
475733,360977
350367,255663
841231,1330957
527265,538752
986293,923878
293157,1181839
1680915,582997
215643,434473
383997,541922
259356,1340950
1600857,1409619
257801,1419485
1090146,952829
416531,1427530
1204144,1214148
177661,1465832
1299516,556639
1182307,1596842
995104,1159097
874655,1180984
1523593,1274550
1134577,1415621
1171201,703433
1374149,1326675
210967,201763
1286889,1175360
1036405,1695665
178581,925665
948334,628109
854244,394894
703149,159817
522116,251748
1203913,1555970
934412,900920
1304724,1095798
1276773,208247
279745,545864
1274049,1304724
1269497,923460
1011267,1480867
306006,1447381
291626,1290415
806072,645155
553564,1052974
1312980,1044634
737839,810854
550296,1580248
1421008,1296189
770707,1172015
462981,1211413
1583236,1235664
1134606,725060
738756,503078
681424,502243
1644614,843669
826227,824998
1384999,1024985
687734,571137
1409294,1433534
1138731,1692586
216436,415026
538139,460757
586652,170144
1037005,265294
1551464,1077589
434026,1128200
1206314,463942
421187,721854
823909,981914
1414820,912340
1343355,1404728
1049714,670605
696325,991267
149278,536622
1035148,866043
1152939,1640257
153023,526840
1696186,146697
518799,1305775
1045593,1046197
198303,429016
209783,1070750
1269091,665573
313206,288318
1463575,1462260
1650754,1650756
162250,1325438
1327768,907461
528000,450127
1619584,560382
1575272,1045719
1196494,702087
304833,512697
576771,593335
382089,825945
848505,520459
1460796,570554
1615648,165168
1423314,1333121
955578,179373
1601149,73206
1480751,1087696
317772,1127436
1679871,238851
1087472,1139395
1674537,630697
837410,411393
471391,528000
1312980,308420
885045,306963
1370282,361793
1044134,850500
527378,1420705
624582,1308555
516749,513342
572526,461684
1588513,424778
842322,1292154
1225439,1128200
594546,1296226
1006184,1393503
1212199,1171616
822306,359388
463554,771744
305860,968913
160799,310457
1603434,561042
1438380,1088434
314426,705624
48203,458765
725053,1256058
804276,1654970
837452,1687582
1701334,1610507
1397566,1012676
317298,1165861
1025126,1629285
175364,189307
258522,1333157
476029,1111118
1025740,1024985
1282531,1022526
297406,515004
1558446,368552
1586091,1259020
956905,787583
481850,480924
424016,1333410
1324407,1687921
1334130,717516
717516,1170183
1469330,422402
1509664,24007
924523,910281
1176114,39975
123214,318291
170540,1607622
1387090,1601544
705689,1702508
1390315,1427530
319651,744597
1398061,1557848
684278,1217279
842322,502257
327420,1121967
648523,615745
560062,1483438
84079,677810
922163,806559
692710,1236742
318077,1404459
1227979,410325
646938,1012800
785074,755148
1060826,1147023
1035463,1689307
829071,471391
631803,543281
963781,528384
537165,721267
1605556,960083
862006,1579232
1697982,1191174
1305771,501883
1092903,1457292
1196081,728470
1188756,1065559
1326115,1348609
713723,534785
1128086,1171507
1444839,830049
1609642,1286485
1344766,1401436
815509,1415447
387293,707309
924191,879560
466862,519849
1025126,790424
240353,989154
1088540,487057
387293,707139
881479,1688975
1302424,1434109
1630830,1088925
320974,1100701
1358524,190507
1418837,497704
514066,342608
128579,511239
1388647,63309
1312980,218498
1267292,681424
545864,1246152
744562,543894
932847,859009
1537054,407751
1630964,1328896
1119823,1038827
1435444,1428293
410144,871704
146513,1208600
377853,925923
1580920,978262
954506,940225
1562304,746914
1078892,467743
1191250,305565
1285694,1512002
1486521,630249
524743,426313
1101759,925923
1145501,1514831
1321415,439681
1538617,977300
1694039,1464548
195543,203699
756887,1070844
530809,484737
269684,441947
113984,1565105
624368,822484
769321,1060888
1609642,1282417
1470450,690733
1006280,651854
1107676,804514
939760,1034763
696325,1130954
74301,506490
277641,408753
1339916,210602
1394983,268463
424016,317827
1037550,1620510
1675880,1676308
95852,1679626
1555943,1033389
412883,207456
1368012,24007
903852,1181839
581235,1620781
576614,591023
723530,984224
903852,1438698
144674,619578
1277531,414154
1085285,1505083
1258760,1564001
1342591,1344605
963744,445747
810854,1356989
332478,671804
390605,755860
530809,485299
560071,1698002
1704335,980393
923044,1624207
1237071,1202478
166769,1078218
336181,424080
1396470,485049
768709,812582
1487011,181436
960627,189176
399620,1417631
359076,884547
1550836,775025
542584,992935
1176148,977119
641356,605822
954304,1677909
1138731,737486
1016723,1015113
454453,721380
184751,541922
443702,425745
903334,431210
498596,1402631
618519,847625
325142,126534
607119,788606
1588237,1243829
1083069,1657857
133738,982076
850612,1551119
379488,949160
891750,112164
1671690,538365
377794,614978
670057,217784
1445040,849279
1079974,1435779
491740,588378
477224,130280
690238,911982
1694168,1632450
227566,518799
1167810,335546
908821,1206869
1227119,892774
692861,553616
935463,1523716
1541940,390910
892772,1460322
438894,470298
1653096,1665835
1322546,260610
1232393,153516
204634,729984
930264,1615740
1056664,465971
1387670,911386
497353,506303
1434853,1147474
1002298,262351
1328202,892772
1063548,869149
223215,152514
1571835,1587715
944801,306380
480679,362169
938646,1373649
1153162,1161209
1311431,1257450
906160,918982
1096936,1008395
226106,1627214
867536,714810
1298422,1298415
1269224,1657562
731006,431779
1276114,713723
1107676,1161933
359089,1582449
874720,1427530
1700057,731006
763613,1562244
397811,1243208
551381,809495
1411153,1307821
327288,618482
818302,440698
787781,788328
1465421,1539211
1639415,440508
1639415,440504
1242158,1684170
1328202,1165357
1402061,901830
671606,1539793
930140,238386
1088665,1514478
1648790,1005232
638402,1536669
311900,217784
337389,1582343
771223,1335588
528238,222543
1136374,1133709
1038865,1498084
813130,1451011
1320400,1541541
1644840,1692361
1152538,718898
786084,1168088
1361342,1291997
1071006,920083
1415927,1637277
1054980,1512002
854541,1247614
1655762,177216
959911,845917
1155157,1351797
1175767,1547554
765578,1051913
226015,98585
187263,239431
634902,1227649
391739,1292876
549970,1412428
114508,733722
1307583,1229559
1604533,491615
1485896,921805
1139395,544291
1286889,472430
1142236,1455648
1402118,1384809
1126936,1607340
1358630,1668183
540041,1220674
112773,124811
439062,644581
1278938,1296093
1435847,1147474
1413001,1278020
1363337,750781
128794,595165
318077,337278
35944,583640
996437,1299084
560194,410718
1206777,1200654
537062,717448
1576952,1040848
1011889,1114138
954569,1698325
1588218,1262733
997624,1123258
1543789,1563278
1320129,540041
945751,847131
763230,1325594
530743,268463
287487,779043
1230625,712358
1466829,825392
1139281,956776
576410,1009737
710750,1257686
1155652,842131
785290,978237
549930,600739
820179,753724
1271741,1275248
411873,250666
1026459,1155891
1150405,1163395
1230418,1076762
1076196,577441
1315231,935252
1435490,713723
624360,593195
370153,1151493
990560,230985
751156,1324747
360803,966769
1428914,1460094
1017077,719584
1558201,1099575
162619,911104
1020020,1326770
766000,824722
185623,1339264
596191,799996
210889,1683360
718934,510319
574254,578967
606833,1025597
1148014,801646
1429397,720966
1174467,1007928
505611,368373
339621,100313
1486138,311168
1171277,1433467
833856,734415
290254,912592
1415870,858809
1352302,1549758
257409,719397
823233,386465
675782,1538568
727313,1150133
1137879,1603434
1423314,1204415
1666283,888891
268404,682375
109320,222330
542841,1622539
1516460,977459
1245735,619974
910789,837832
1040857,1696060
1460798,1339903
1547213,1534404
982144,1119358
1601199,212652
1330689,208401
1257450,1236998
384672,468057
1591805,1496918
1291997,239431
1567720,723123
454024,1335152
1361145,1334562
367827,149278
469979,289135
1711844,471391
546938,62555
735564,801074
581564,741076
813168,724654
1167680,390423
1319048,954589
428496,1287278
233003,833963
1469246,1475554
1343536,835274
1032902,496224
935127,380310
359763,271903
133402,827917
1649791,169079
513697,361658
1412405,508437
676083,1592848
383908,560836
195535,1419614
1442504,1401347
320033,1612790
1627417,1337828
629915,888001
1412817,679579
790352,814565
1396571,1229890
936273,1225677
954569,1699413
892561,1152575
1230735,949160
1307621,1254856
736129,1476515
115429,1422223
553630,969911
494406,895732
601794,1282896
769695,260137
494406,895611
1492978,1493602
1260145,1063602
1030486,688161
1030031,512261
866121,1633501
345471,1429850
167743,699138
1533043,477431
620372,1668131
1196081,905700
744874,412805
1173605,1299631
1558141,1097556
401013,1626736
401013,1626737
560836,348337
151903,282450
1617141,715767
1181117,342394
191219,811314
1259541,1244336
1616211,697520
1035981,1693389
1118061,1109125
1181839,1250317
1369878,506295
788865,301009
947107,1690683
774598,559971
1214227,187661
514025,679194
705735,523912
504006,1678148
771481,758929
321346,1709962
321586,140509
337508,1679871
847744,365157
813382,680183
1616804,591147
1174828,1174767
406863,754991
285972,1431247
1617691,833595
318431,1120040
1620899,257131
1047980,173230
1539557,1500641
594546,1291223
1072850,714972
481254,1354736
164410,808534
625449,1619769
190930,1453907
1029033,228271
680874,729679
447888,449222
1330785,1640371
1263706,1162834
767775,1538834
1033618,1096829
294405,1469096
438998,1166983
746721,801170
361658,341948
688300,238027
1486825,430255
574404,491796
1537067,149278
750425,661732
412957,663276
1652888,1351405
788550,1059147
1050268,1350844
1505590,1545607
353330,753648
1529430,1000919
1015376,1539793
1235965,514804
556639,719397
169592,1155917
514471,1569862
742376,534530
1171472,1143261
847208,1069553
729223,880620
1603318,100240
320978,133573
1565685,1623756
922941,290815
1055048,45150
1686029,1093236
1267270,1415447
744825,794380
405690,1532008
546456,591470
1609929,1693047
324821,1428912
1359489,1322789
1708741,934350
177011,1646108
1348306,1007928
1592991,1528104
792018,123597
1090968,1639696
1465201,211709
1437776,869149
387015,416229
1664649,510853
362169,115866
396100,994729
752503,1542813
636323,636324
1313256,1141274
536020,449133
440997,440998
609506,387975
956526,983642
1431599,703784
1279039,1096580
1478194,998660
113530,1497353
812024,1553574
1408489,1391821
399207,1199277
1096124,985436
1092088,1090968
425704,32559
855662,313539
629761,487815
899914,731106
994729,1002632
1082951,408469
472285,1104794
354701,1598452
315435,924240
1084422,274081
1076196,575691
1266904,1569862
290837,617773
1125752,1093806
1493203,1452590
1031794,1479076
919405,306006
1436589,1505083
965953,559862
189681,1156196
481476,508931
1133726,497453
852353,1697959
954682,305565
432157,1375789
1358902,1554496
1093205,1403817
164972,1616322
636449,723698
1352521,1211753
190668,920654
392189,1004132
474294,1358354
1002298,753874
1071948,1179647
413060,879646
797772,1042044
165539,1227554
349703,79319
1098396,1249188
1018444,1538617
305340,675474
1438673,1313132
782757,471391
373758,377853
1199277,1091234
1291717,1291714
544192,1286889
219812,1295970
1574450,368157
708931,479495
1585313,1355210
281634,338028
404536,1086516
520832,1229470
1038824,1115095
992935,1665438
1311494,283246
1274049,1305771
1450473,1495116
966632,1141168
1678148,1292154
1565507,938792
949738,1558144
627954,1481616
720059,1093713
1478751,936802
695298,376624
1590555,1421108
1542865,1282514
782969,783872
294619,1399978
669870,368552
138388,1617858
190263,486000
868270,1570442
1501085,427458
1207794,595921
398884,629387
1302404,1703332
586652,1427530
1652378,1673273
1133263,387196
581812,110685
906063,1440822
538139,717448
1586436,1473941
891542,899323
1280641,33798
442506,1546519
1246702,1107676
932385,1097556
736886,804830
862451,185150
1413782,1674962
458823,961898
145132,190263
948334,477614
1312108,1118606
1273327,305860
1159986,1559225
1097393,808489
1508736,250342
1617141,717853
373778,1246702
1029692,1045269
1238409,1230173
810298,462703
386374,1054156
1458196,291954
1495116,1373832
962023,973161
1028454,1179647
911104,912882
1443123,1602344
720358,451397
1110467,711062
167895,1029222
276615,275492
1403175,713489
167892,1056167
1274589,729243
1256176,1201723
1428255,1050781
1117946,1170352
788221,885640
1449083,1171059
1080617,1095946
557740,855962
718569,1002632
1066828,1056489
911104,912516
675490,1588385
1312980,808745
1531213,1440915
436018,1446749
1446059,494533
1364089,1252223
1015132,937913
523304,1686496
1438605,1471900
987018,1659183
981914,124571
1681315,1040294
1313100,838163
310844,281723
1537990,464391
909381,1564922
1050781,1426185
1568405,943153
135689,375250
712496,744392
1509711,1318540
721857,664883
1356440,671962
1000187,1106568
1484280,1321907
1229890,438435
1484058,1402118
1078767,1029692
1097733,1358265
1089021,1466403
1034347,678778
1448624,1488588
88110,1186083
1028652,517427
1338984,629082
247257,1463755
1540440,857915
807466,804156
1036405,1320738
1577585,673036
122208,119469
330676,1167915
1574450,1697050
598389,1334501
596528,1413001
502421,273574
644979,251902
1468959,1485385
525304,1116343
337068,460172
287487,1192062
425745,1178915
1247881,1067490
1541736,1558103
296923,217181
831720,427677
1190210,1356352
568603,837832
1669430,1271945
909213,1340732
1402246,1355680
1094348,740444
1039387,1038827
1445306,570390
725662,787896
914139,718428
826971,1557848
1376080,304374
510770,1527148
1507274,297245
221353,1317792
1516218,1306998
174986,652210
1047277,1079583
1599319,1446749
609393,347958
159599,1020014
483912,1018792
1372112,442881
922269,1100701
1578093,389492
1224575,1653945
486000,145132
912574,681270
1614177,1485993
1076196,586652
1348963,128515
1062273,1620085
509837,874720
791677,304928
504006,1078530
1692464,468393
1288499,1009855
728802,677182
862451,504006
577314,309578
879646,723698
614868,931948
1609811,282744
1628776,676227
809809,1270829
1708741,1096936
819152,545253
648356,1358987
1002757,1063576
268591,1114012
1628776,676604
357609,567248
1180232,320602
136026,519868
1300714,504006
1197655,1196605
965280,838869
1073520,1366628
1491566,1256058
1395284,907999
120631,131382
1600182,1032525
977589,903108
1270546,822886
585795,1435490
618753,451397
444158,1485905
451399,1129036
1110802,1429543
1485698,1681564
1455548,1534487
216256,769517
1061552,1535443
1292154,502257
596528,1549520
1334596,266847
1367077,393049
1427530,779043
816518,816279
886872,1642192
1489146,1088093
567715,743098
203140,112773
121716,1109262
418441,173360
1305523,1618519
460172,633171
797086,1489324
120285,949378
1267273,1060671
772234,758929
626010,96689
1602344,502257
225035,1213856
230615,467417
1256194,750425
566231,288778
933463,1010178
727520,149797
1409845,1384985
1072682,1128535
827192,1426185
1514206,625752
460757,1683156
1065559,1095617
965718,281899
982256,1597849
1707582,207699
498596,1171059
359388,517427
510935,1347989
1389405,412805
921793,1172299
1321539,1188555
1115858,1418719
1179647,1029033
1709475,515066
1699073,1186989
409506,119901
1375252,1025652
355234,1308718
645565,644367
185681,858353
1318467,383727
680183,314966
495725,1599988
1234098,1107270
780713,309215
1356468,1169596
1023453,1237888
205092,274491
211577,183018
379938,1356887
867569,1342043
898567,981713
1256194,661732
281277,1326057
1338629,1301527
468295,842006
1076196,991405
1609811,283749
1095400,364908
578823,279749
1246702,1350855
1413809,1090268
920500,1172299
1100985,660366
1665270,471097
1484122,1426277
882632,1651372
1136139,169478
748246,948334
250901,1512018
1398824,1091922
1263077,297267
30585,422402
790352,1564835
1443123,679579
836162,471391
902306,747020
867424,460498
1616804,770538
1602018,1002124
891750,322104
1456691,1531242
207040,250631
1519925,1230191
1435974,1269198
1478664,232158
1257197,1409677
835546,538965
916557,1672183
1339058,934080
895754,1618847
1200643,615938
762826,1125505
216991,1043837
1446628,1021904
1343936,1675160
1583236,827215
1072823,1115935
1250775,907626
1695760,587763
1049338,1198613
1060276,112004
1348570,1605704
864081,1578093
1602018,1002696
290254,398638
1188291,1063896
914967,594982
675420,1053162
101703,723834
674421,702912
293677,652515
289135,431779
422883,937607
1132365,657628
876123,491386
650691,650694
599665,1438107
939760,652746
1347016,631090
353726,443678
1182818,773788
1299516,1029033
182682,221732
140071,969455
1301834,100443
902691,1389291
204472,1212013
1456961,812223
753282,1699138
1292571,357609
1198158,1692619
1439085,1462796
956428,665464
164269,739107
943347,1520468
1500102,1440585
162619,912516
1578846,674630
1304724,1646108
217457,212732
1542839,641078
221946,1520295
384730,447950
961404,724705
1680915,922269
1024657,1328202
252560,152480
1042122,1342461
625449,800658
713723,498596
1657455,1685211
945036,1095545
678953,1481983
1649265,1012199
1096588,1043539
932117,931102
1334596,585432
1639461,1065643
989491,281381
413074,966010
1296236,1139395
1009595,692045
1532843,108501
1192053,612948
1356825,1024657
946389,1304724
1442029,1442028
340327,1623756
173453,981565
485200,1472193
228241,373915
251902,895754
1654149,803532
1225966,1367648
1260901,575691
987018,1512002
564367,347745
425853,443580
1031847,1610991
1106599,522586
1550708,1655387
281277,383482
713315,1274550
297899,567851
1170912,1300507
608569,413074
1347393,645565
1320129,495685
1609040,1226355
1419352,534828
894790,1312276
762570,746721
1192158,1084350
1447053,487270
376167,825393
82379,112773
391784,1234931
870323,85328
1051404,912690
968057,1069470
1351181,841094
1335152,432515
1366984,782191
1382762,344841
1334501,1650891
208718,1184444
726033,980716
822302,857570
79075,335728
827933,1585325
1031563,773714
254888,1549771
354701,551807
297899,997196
786428,1617384
205367,507646
796113,1089490
1671885,1646772
873473,884424
668060,460757
922163,315435
1047277,1078767
716919,960627
844662,491386
1693320,304570
552017,748302
258380,1653828
1043499,1239039
777222,725662
522350,1330309
932117,930118
1532843,772341
530743,1675464
1072874,1180977
1176166,363706
641043,868733
1516390,1126880
632387,842202
295691,1276622
396596,431779
1070726,704952
1290856,458823
633973,702435
149428,1328896
330676,390605
1530652,1187500
719397,1064047
346645,1686942
386658,1198845
1602344,504006
518345,515506
238265,193656
676195,169592
1532999,536814
1015671,754403
330676,195535
915765,251114
1520468,548355
1365099,299171
947928,1317231
1525247,1115095
1635271,1480266
1192062,1359067
544291,460090
304413,245903
181943,225993
572925,578087
